code,name,name_short,name_tv,gender,function,country_code,country,country_full,nationality,nationality_full,nationality_code,height,weight,disciplines,events,birth_date
1906513,WIESEN Jonas,WIESEN J,Jonas WIESEN,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Rowing'],"[""Men's Eight""]",1996-07-18
1906514,WOLFF Moritz,WOLFF M,Moritz WOLFF,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Rowing'],"[""Men's Quadruple Sculls""]",2000-01-18
1906515,ZEIDLER Oliver,ZEIDLER O,Oliver ZEIDLER,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Rowing'],"[""Men's Single Sculls""]",1996-07-24
1906519,FOESTER Alexandra,FOESTER A,Alexandra FOESTER,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Rowing'],"[""Women's Single Sculls""]",2002-01-13
1906531,CHRIST Julius,CHRIST J,Julius CHRIST,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Rowing'],"[""Men's Pair""]",1999-02-16
1906534,BREUER Frederik,BREUER F,Frederik BREUER,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Rowing'],"[""Men's Eight""]",2002-02-26
1906539,GELSEN Jonas,GELSEN J,Jonas GELSEN,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Rowing'],"[""Men's Double Sculls""]",2001-09-04
1906541,EGGELING Benedict,EGGELING B,Benedict EGGELING,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Rowing'],"[""Men's Eight""]",1999-02-16
1909452,KRIMI Khadija,KRIMI K,Khadija KRIMI,Female,Athlete,TUN,Tunisia,Tunisia,Tunisia,Tunisia,TUN,0,0.0,['Rowing'],"[""Lightweight Women's Double Sculls""]",1995-08-18
1910465,KUSHTEYN Mikhail,KUSHTEYN M,Mikhail KUSHTEYN,Male,Athlete,EST,Estonia,Estonia,Estonia,Estonia,EST,0,0.0,['Rowing'],"[""Men's Quadruple Sculls""]",1999-11-14
1910468,RAJA Allar,RAJA A,Allar RAJA,Male,Athlete,EST,Estonia,Estonia,Estonia,Estonia,EST,0,0.0,['Rowing'],"[""Men's Quadruple Sculls""]",1983-06-22
1910471,ENDREKSON Tonu,ENDREKSON T,Tonu ENDREKSON,Male,Athlete,EST,Estonia,Estonia,Estonia,Estonia,EST,0,0.0,['Rowing'],"[""Men's Quadruple Sculls""]",1979-06-11
1910481,POOLAK Johann,POOLAK J,Johann POOLAK,Male,Athlete,EST,Estonia,Estonia,Estonia,Estonia,EST,0,0.0,['Rowing'],"[""Men's Quadruple Sculls""]",1997-06-07
1915396,van ZANDWEGHE Niels,van ZANDWEGHE N,Niels van ZANDWEGHE,Male,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,0,0.0,['Rowing'],"[""Lightweight Men's Double Sculls""]",1996-02-28
1916681,LONCARIC Anton,LONCARIC A,Anton LONCARIC,Male,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,0,0.0,['Rowing'],"[""Men's Double Sculls""]",2000-08-08
1916682,LONCARIC Patrik,LONCARIC P,Patrik LONCARIC,Male,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,0,0.0,['Rowing'],"[""Men's Double Sculls""]",2000-08-08
1916685,SINKOVIC Martin,SINKOVIC M,Martin SINKOVIC,Male,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,0,0.0,['Rowing'],"[""Men's Pair""]",1989-11-10
1916815,CETRARO BERRIOLO Bruno,CETRARO BERRIOLO B,Bruno CETRARO BERRIOLO,Male,Athlete,URU,Uruguay,Uruguay,Uruguay,Uruguay,URU,0,0.0,['Rowing'],"[""Men's Single Sculls""]",1998-03-20
1918417,LIU Zhiyu,LIU Z,LIU Zhiyu,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Rowing'],"[""Men's Double Sculls""]",1993-01-05
1918419,QIU Xiuping,QIU X,QIU Xiuping,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Rowing'],"[""Lightweight Women's Double Sculls""]",1999-10-14
1918420,ZOU Jiaqi,ZOU J,ZOU Jiaqi,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Rowing'],"[""Lightweight Women's Double Sculls""]",2001-11-04
1918421,LU Shiyu,LU S,LU Shiyu,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Rowing'],"[""Women's Double Sculls""]",1999-02-03
1918422,WANG Zifeng,WANG Z,WANG Zifeng,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Rowing'],"[""Women's Four""]",1997-09-12
1918423,ZHANG Shuxian,ZHANG S,ZHANG Shuxian,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Rowing'],"[""Women's Four""]",1997-11-17
1918424,CHEN Yunxia,CHEN Y,CHEN Yunxia,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Rowing'],"[""Women's Quadruple Sculls""]",1995-12-05
1918425,CUI Xiaotong,CUI X,CUI Xiaotong,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Rowing'],"[""Women's Quadruple Sculls""]",1994-11-21
1918426,LYU Yang,LYU Y,LYU Yang,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Rowing'],"[""Women's Quadruple Sculls""]",1993-11-26
1918427,ZHANG Ling,ZHANG L,ZHANG Ling,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Rowing'],"[""Women's Quadruple Sculls""]",1997-02-27
1918429,SULITAN Adilijiang,SULITAN A,SULITAN Adilijiang,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Rowing'],"[""Men's Double Sculls""]",2000-07-06
1918468,SHEN Shuangmei,SHEN S,SHEN Shuangmei,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Rowing'],"[""Women's Double Sculls""]",1998-05-02
1918469,LIU Xiaoxin,LIU X,LIU Xiaoxin,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Rowing'],"[""Women's Four""]",1997-07-24
1918470,XU Xingye,XU X,XU Xingye,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Rowing'],"[""Women's Four""]",1998-02-24
1920707,DHAOUADI Selma,DHAOUADI S,Selma DHAOUADI,Female,Athlete,TUN,Tunisia,Tunisia,Tunisia,Tunisia,TUN,0,0.0,['Rowing'],"[""Lightweight Women's Double Sculls""]",1996-02-03
1920708,TAIEB Mohamed,TAIEB M,Mohamed TAIEB,Male,Athlete,TUN,Tunisia,Tunisia,Tunisia,Tunisia,TUN,0,0.0,['Rowing'],"[""Men's Single Sculls""]",1996-10-15
1921489,MARTIN Damir,MARTIN D,Damir MARTIN,Male,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,0,0.0,['Rowing'],"[""Men's Single Sculls""]",1988-07-14
1921490,SINKOVIC Valent,SINKOVIC V,Valent SINKOVIC,Male,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,0,0.0,['Rowing'],"[""Men's Pair""]",1988-08-02
1926317,BINTE MOHAMED RAFAEE Saiyidah Aisy,BINTE MOHAMED RAF,Aisyah RAFAEE,Female,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,0,0.0,['Rowing'],"[""Women's Single Sculls""]",1988-04-20
1926991,MACDONALD Matt,MACDONALD M,Matt MACDONALD,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Rowing'],"[""Men's Four""]",1999-03-15
1926994,COX Shannon,COX S,Shannon COX,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Rowing'],"[""Lightweight Women's Double Sculls""]",1998-06-04
1926996,SHERMAN Alana,SHERMAN A,Alana SHERMAN,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Rowing'],"[""Women's Pair""]",1998-12-02
1926998,GOWLER Jackie,GOWLER J,Jackie GOWLER,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Rowing'],"[""Women's Four""]",1996-06-07
1926999,WILLIAMS Kerri,WILLIAMS K,Kerri WILLIAMS,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Rowing'],"[""Women's Four""]",1993-12-18
1927001,MACLEAN Ollie,MACLEAN O,Ollie MACLEAN,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Rowing'],"[""Men's Four""]",1998-05-19
1927002,KIDDLE Jackie,KIDDLE J,Jackie KIDDLE,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Rowing'],"[""Lightweight Women's Double Sculls""]",1994-07-16
1927003,WADDY Davina,WADDY D,Davina WADDY,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Rowing'],"[""Women's Four""]",1996-08-16
1927004,WILSON Philli,WILSON P,Phillip WILSON,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Rowing'],"[""Men's Pair""]",1996-11-13
1927007,SPOORS Phoebe,SPOORS P,Phoebe SPOORS,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Rowing'],"[""Women's Four""]",1993-08-11
1927014,MANSON Robbie,MANSON R,Robbie MANSON,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Rowing'],"[""Men's Double Sculls""]",1989-10-11
1927015,MACKINTOSH Thomas,MACKINTOSH T,Thomas MACKINTOSH,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Rowing'],"[""Men's Single Sculls""]",1997-01-30
1927016,WILLIAMSON Daniel,WILLIAMSON D,Daniel WILLIAMSON,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Rowing'],"[""Men's Pair""]",2000-03-30
1927017,PARRY Jordan,PARRY J,Jordan PARRY,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Rowing'],"[""Men's Double Sculls""]",1995-10-05
1927019,MURRAY Tom,MURRAY T,Tom MURRAY,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Rowing'],"[""Men's Four""]",1994-04-05
1927020,ULLRICH Logan,ULLRICH L,Logan ULLRICH,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Rowing'],"[""Men's Four""]",2000-08-20
1927024,SPOORS Lucy,SPOORS L,Lucy SPOORS,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Rowing'],"[""Women's Double Sculls""]",1990-12-24
1927027,TWIGG Emma,TWIGG E,Emma TWIGG,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Rowing'],"[""Women's Single Sculls""]",1987-03-01
1927028,FRANCIS Brooke,FRANCIS B,Brooke FRANCIS,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Rowing'],"[""Women's Double Sculls""]",1995-01-06
1927029,HAINES Kate,HAINES K,Kate HAINES,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Rowing'],"[""Women's Pair""]",1999-09-24
1928516,RADOSZ Martyna,RADOSZ M,Martyna RADOSZ,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0.0,['Rowing'],"[""Lightweight Women's Double Sculls""]",1991-05-12
1928517,WELNA Katarzyna,WELNA K,Katarzyna WELNA,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0.0,['Rowing'],"[""Lightweight Women's Double Sculls""]",1994-03-06
1928520,BISKUP Mateusz,BISKUP M,Mateusz BISKUP,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0.0,['Rowing'],"[""Men's Quadruple Sculls""]",1994-02-08
1928529,CZAJA Dominik,CZAJA D,Dominik CZAJA,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0.0,['Rowing'],"[""Men's Quadruple Sculls""]",1995-08-12
1928530,BARANSKI Fabian,BARANSKI F,Fabian BARANSKI,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0.0,['Rowing'],"[""Men's Quadruple Sculls""]",1999-05-27
1928547,ALFAQAAN Soaad,ALFAQAAN S,Soaad ALFAQAAN,Female,Athlete,KUW,Kuwait,Kuwait,Kuwait,Kuwait,KUW,0,0.0,['Rowing'],"[""Women's Single Sculls""]",1991-09-03
1928551,ZIETARSKI Miroslaw,ZIETARSKI M,Miroslaw ZIETARSKI,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0.0,['Rowing'],"[""Men's Quadruple Sculls""]",1993-03-09
1928878,DYMCHENKO Diana,DYMCHENKO D,Diana DYMCHENKO,Female,Athlete,AZE,Azerbaijan,Azerbaijan,Azerbaijan,Azerbaijan,AZE,0,0.0,['Rowing'],"[""Women's Single Sculls""]",1989-09-08
1935335,ABAROA Cesar,ABAROA C,Cesar ABAROA,Male,Athlete,CHI,Chile,Chile,Chile,Chile,CHI,0,0.0,['Rowing'],"[""Lightweight Men's Double Sculls""]",1996-11-18
1935337,SANHUEZA Eber,SANHUEZA E,Eber SANHUEZA,Male,Athlete,CHI,Chile,Chile,Chile,Chile,CHI,0,0.0,['Rowing'],"[""Lightweight Men's Double Sculls""]",1998-04-23
1935342,ABRAHAM Antonia,ABRAHAM A,Antonia ABRAHAM,Female,Athlete,CHI,Chile,Chile,Chile,Chile,CHI,0,0.0,['Rowing'],"[""Women's Pair""]",1997-07-07
1935343,ABRAHAM Melita,ABRAHAM M,Melita ABRAHAM,Female,Athlete,CHI,Chile,Chile,Chile,Chile,CHI,0,0.0,['Rowing'],"[""Women's Pair""]",1997-07-07
1935604,PALACIOS Alessia,PALACIOS A,Alessia PALACIOS,Female,Athlete,PER,Peru,Peru,Peru,Peru,PER,0,0.0,['Rowing'],"[""Lightweight Women's Double Sculls""]",2000-07-06
1935608,PALACIOS Valeria,PALACIOS V,Valeria PALACIOS,Female,Athlete,PER,Peru,Peru,Peru,Peru,PER,0,0.0,['Rowing'],"[""Lightweight Women's Double Sculls""]",2000-07-06
1935611,SANGUINETI Adriana,SANGUINETI A,Adriana SANGUINETI,Female,Athlete,PER,Peru,Peru,Peru,Peru,PER,0,0.0,['Rowing'],"[""Women's Single Sculls""]",2000-05-02
1940429,STANKUNAS Domantas,STANKUNAS D,Domantas STANKUNAS,Male,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,0,0.0,['Rowing'],"[""Men's Pair""]",2000-06-10
1940432,KARALIENE Donata,KARALIENE D,Donata KARALIENE,Female,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,0,0.0,['Rowing'],"[""Women's Double Sculls""]",1989-06-11
1940477,STANKUNAS Dovydas,STANKUNAS D,Dovydas STANKUNAS,Male,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,0,0.0,['Rowing'],"[""Men's Pair""]",2000-06-10
1940482,RIMKUTE Dovile,RIMKUTE D,Dovile RIMKUTE,Female,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,0,0.0,['Rowing'],"[""Women's Double Sculls""]",2001-10-08
1941849,BIELIAUSKAS Giedrius,BIELIAUSKAS G,Giedrius BIELIAUSKAS,Male,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,0,0.0,['Rowing'],"[""Men's Single Sculls""]",1997-07-27
1941853,ADOMAVICIUTE Ieva,ADOMAVICIUTE I,Ieva ADOMAVICIUTE,Female,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,0,0.0,['Rowing'],"[""Women's Pair""]",1994-12-03
1941858,KRALIKAITE Kamile,KRALIKAITE K,Kamile KRALIKAITE,Female,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,0,0.0,['Rowing'],"[""Women's Pair""]",2001-06-29
1941956,SENKUTE Viktorija,SENKUTE V,Viktorija SENKUTE,Female,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,0,0.0,['Rowing'],"[""Women's Single Sculls""]",1996-04-12
1944601,CASTAGNA Nina,CASTAGNA N,Nina CASTAGNA,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Eight""]",2000-06-21
1944602,DAVISON Ben,DAVISON B,Ben DAVISON,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Men's Double Sculls""]",1996-07-24
1944612,RECKFORD Molly,RECKFORD M,Molly RECKFORD,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Lightweight Women's Double Sculls""]",1992-10-09
1944614,WANAMAKER Maddie,WANAMAKER M,Maddie WANAMAKER,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Eight""]",1995-02-14
1944625,OLSON Evan,OLSON E,Evan OLSON,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Men's Eight""]",1997-07-26
1944630,BENDER Billy,BENDER B,Billy BENDER,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Men's Pair""]",2001-06-09
1944631,BEST Justin,BEST J,Justin BEST,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Men's Four""]",1997-08-17
1944636,BRUGGEMAN Molly,BRUGGEMAN M,Molly BRUGGEMAN,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Eight""]",1992-06-19
1944637,BUB Oliver,BUB O,Oliver BUB,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Men's Pair""]",1998-04-16
1944638,BUCK Charlotte,BUCK C,Charlotte BUCK,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Eight""]",1995-02-15
1944642,CARLSON Chris,CARLSON C,Chris CARLSON,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Men's Eight""]",1997-03-14
1944646,CHATAIN Peter,CHATAIN P,Peter CHATAIN,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Men's Eight""]",1999-11-08
1944648,COFFEY Olivia,COFFEY O,Olivia COFFEY,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Eight""]",1989-01-29
1944649,COHEN Teal,COHEN T,Teal COHEN,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Quadruple Sculls""]",1999-05-07
1944650,COLLINS Claire,COLLINS C,Claire COLLINS,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Eight""]",1996-11-29
1944652,CORRIGAN Liam,CORRIGAN L,Liam CORRIGAN,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Men's Four""]",1997-09-11
1944657,CZAJKOWSKI Azja,CZAJKOWSKI A,Azja CZAJKOWSKI,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Pair""]",2000-06-16
1944660,DEAN Clark,DEAN C,Clark DEAN,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Men's Eight""]",2000-02-03
1944661,DELLEMAN Emily,DELLEMAN E,Emily DELLEMAN,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Quadruple Sculls""]",1998-06-07
1944681,GRADY Michael,GRADY M,Michael GRADY,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Men's Four""]",1996-10-22
1944690,HEDEMAN Margaret,HEDEMAN M,Margaret HEDEMAN,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Eight""]",2000-09-01
1944696,HOLLINGSWORTH Henry,HOLLINGSWORTH H,Henry HOLLINGSWORTH,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Men's Eight""]",1997-09-05
1944700,JOYCE Grace,JOYCE G,Grace JOYCE,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Quadruple Sculls""]",1998-03-05
1944702,KALLFELZ Emily,KALLFELZ E,Emily KALLFELZ,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Four""]",1997-04-05
1944707,KNIFTON Kate,KNIFTON K,Kate KNIFTON,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Four""]",2000-07-05
1944710,KOHLER Kara,KOHLER K,Kara KOHLER,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Single Sculls""]",1991-01-20
1944711,KOSZYK Sorin,KOSZYK S,Sorin KOSZYK,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Men's Double Sculls""]",1997-11-27
1944724,MAZZIO-MANSON Daisy,MAZZIO-MANSON D,Daisy MAZZIO-MANSON,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Four""]",1998-02-01
1944727,MEAD Nick,MEAD N,Nick MEAD,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Men's Four""]",1995-03-12
1944731,MILNE Rielly,MILNE R,Rielly MILNE,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Men's Eight""]",1996-05-31
1944734,MUSNICKI Meghan,MUSNICKI M,Meghan MUSNICKI,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Eight""]",1983-02-05
1944738,O'CONNOR Lauren,O'CONNOR L,Lauren O'CONNOR,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Quadruple Sculls""]",1998-08-10
1944745,PLIHAL Jacob,PLIHAL J,Jacob PLIHAL,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Men's Single Sculls""]",1996-06-19
1944747,QUINTON Pieter,QUINTON P,Pieter QUINTON,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Men's Eight""]",1998-02-11
1944750,REELICK Kelsey,REELICK K,Kelsey REELICK,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Four""]",1991-11-06
1944757,RUSHER Nick,RUSHER N,Nick RUSHER,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Men's Eight""]",1999-06-10
1944758,SALMONS Regina,SALMONS R,Regina SALMONS,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Eight""]",1997-04-21
1944760,SECHSER Michelle,SECHSER M,Michelle SECHSER,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Lightweight Women's Double Sculls""]",1986-11-01
1944764,TABASH Christian,TABASH C,Christian TABASH,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Men's Eight""]",1999-05-14
1944765,THOENNES Jess,THOENNES J,Jess THOENNES,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Pair""]",1995-09-20
1944770,VITAS Sophia,VITAS S,Sophia VITAS,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Double Sculls""]",1992-12-22
1944771,WAGNER Kristi,WAGNER K,Kristi WAGNER,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Rowing'],"[""Women's Double Sculls""]",1993-01-25
1945638,HILL Alex,HILL A,Alex HILL,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Rowing'],"[""Men's Four""]",1993-03-11
1945639,PURNELL Alex,PURNELL A,Alex PURNELL,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Rowing'],"[""Men's Eight""]",1995-01-30
1945641,BATEMAN Amanda,BATEMAN A,Amanda BATEMAN,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Rowing'],"[""Women's Double Sculls""]",1996-07-03
1945642,DAWSON Angus,DAWSON A,Angus DAWSON,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Rowing'],"[""Men's Eight""]",2000-10-30
1945643,WIDDICOMBE Angus,WIDDICOMBE A,Angus WIDDICOMBE,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Rowing'],"[""Men's Eight""]",1994-08-31
1945644,McINTYRE Annabelle,McINTYRE A,Annabelle McINTYRE,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Rowing'],"[""Women's Pair""]",1996-09-12
1945646,CANHAM Ben,CANHAM B,Ben CANHAM,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Rowing'],"[""Men's Eight""]",1997-06-28
1945647,COX Bronwyn,COX B,Bronwyn COX,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Rowing'],"[""Women's Eight""]",1997-04-19
1945648,CRONIN Caitlin,CRONIN C,Caitlin CRONIN,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Rowing'],"[""Women's Quadruple Sculls""]",1995-03-22
